data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
5727546,710,SAF11535,11535,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Nelson Mandela Bay,Port Elizabeth,-33.9180,25.5701,1,Herald (South Africa); Times (South Africa),Subnational-National,"26 August. Demonstrations have been reported at the Nelson Mandela University, Port Elizabeth. The demonstration action is said to be because of the increase in muggings and robberies. [size=no surprise].",0,1567450156,ZAF
5727549,710,SAF11538,11538,2019-08-26,2019,1,Riots,Violent demonstration,Rioters (South Africa),Students (South Africa),5,,,0,50,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,Ethekwini,Verulam,-29.6505,31.0505,1,Post (South Africa); Mercury (South Africa),National,27 August. Students demonstrated in front of their school in Glenhaven Secondary School in Verulam over the security gates being installed. Private security was called to the scene. Vehicles were stoned. Reaction officers and police were on the scene- but no reports of intervention. [size=100].,0,1567450156,ZAF
5727628,800,UGA5647,5647,2019-08-26,2019,1,Protests,Protest with intervention,Protesters (Uganda),Students (Uganda),6,Police Forces of Uganda (1986-),,1,16,Eastern Africa,Uganda,Kabale,Kabale Municipality,Kabale Southern Division,Kitumba,-1.2833,29.9833,1,URN (Uganda),National,"On August 26th, students demonstrated at Kabale University at Kitumba (Kabale district), following the decision by the University to considerably increase tuition fees, and to compel students to retake an academic year if they fail a module. Police used tear gas and live rounds to disperse the protesters. [size=200]",0,1567450156,UGA
6048595,760,SYR66566,66566,2019-08-26,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-) Syrian Arab Air Force,Military Forces of Russia (2000-),1,,,0,10,Middle East,Syria,Idleb,Ariha,Ehsem,Ehsem,35.7212,36.5565,1,Liveuamap; SOHR,Local partner-New media,"On 26 August 2019, regime and Russian warplanes carried out air raids on the town of Ehsem, impacting a school with neither injuries nor fatalities reported. The school, however, sustained significant material damages.",0,1571164403,SYR
5923476,104,MMR8615,8615,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (Myanmar),Students (Myanmar),6,,,0,60,South-Eastern Asia,Myanmar,Rakhine,Sittwe,Sittwe,Sittwe,20.1462,92.8984,1,Democratic Voice of Burma; Development Media Group,Subnational-National,"On 26 August 2019, in Sittwe Township, in Rakhine State, students at Sittwe University, Technological University (Sittwe) and University of Computer Studies (Sittwe) staged a protest and demanded the Myanmar military stop arresting civilians, that the government provide an education budget to the students and for local and international humanitarian organization to be allowed into the region to help civilians displaced by the armed conflicts. They also demanded the end of the internet blockade in the area. [size= no report]",0,1567515036,MMR
5923477,104,MMR8616,8616,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (Myanmar),Students (Myanmar),6,,,0,60,South-Eastern Asia,Myanmar,Rakhine,Thandwe,Toungup,Toungup,18.8561,94.2408,1,Democratic Voice of Burma; Development Media Group,Subnational-National,"On 26 August 2019, in Toungup Township, in Rakhine State, students at Toungup Degree College staged a protest and demanded the Myanmar military stop arresting civilians, that the government provide an education budget to the students and for local and international humanitarian organization to be allowed into the region to help civilians displaced by the armed conflicts. They also demanded the end of the internet blockade in the area. [size= no report]",0,1567515036,MMR
5924296,300,GRC889,889,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (Greece),Teachers (Greece),6,,,0,60,Europe,Greece,Attica,Athens,North Athens,Athens-North Athens,38.0465,23.8146,1,To Vima,National,"On 26 August, substitute teachers rallied at the Ministry of Education in North Athens to demand all substitute teachers be included in this year's application platform for hiring in public schools. [size=no report]",0,1567533545,GRC
5928742,50,BGD16509,16509,2019-08-26,2019,1,Riots,Mob violence,Rioters (Bangladesh),,5,Civilians (Bangladesh),Health Workers (Bangladesh),7,57,Southern Asia,Bangladesh,Barisal,Patuakhali,Patuakhali,Patuakhali,22.3683,90.3458,2,Daily Star (Bangladesh),National,"On Aug 26, relatives of a deceased school boy vandalized Patuakhali hospital (Sadar upazila, Patuakhali) alleging doctor's negligence in handling the case. [size=no report]",0,1567533969,BGD
5928743,50,BGD16510,16510,2019-08-26,2019,1,Violence against civilians,Attack,BCL: Bangladesh Chhatra League,Students (Bangladesh),3,Civilians (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),7,37,Southern Asia,Bangladesh,Chittagong,Chittagong,Chittagong,Chittagong,22.3571,91.7823,1,United News of Bangladesh,National,"On Aug 26, a cadre of BCL was stabbed to death by rivals in front of MES college in Chittagong city (Sadar upazila, Chittagong) over intra-party rivalry.",1,1567533969,BGD
5930748,356,IND60884,60884,2019-08-26,2019,1,Riots,Mob violence,Rioters (India),Students (India); Khasi Ethnic Group (India),5,Rioters (India),Students (India); Unidentified Communal Group (India),5,55,Southern Asia,India,Tripura,West Tripura,Agartala,Agartala,23.8330,91.2864,1,East Mojo,Subnational,"On 26 August, clashes between students of ICFAI University broke out in Agartala town (West Tripura district, Tripura) after a Khasi girl was misbehaved by a local student. [size=no report]",0,1567533973,IND
6062062,356,IND60886,60886,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Asian News International,National,"On 26 August, students staged a protest at Jadavpur University campus in Kolkata city (West Bengal) after watching a controversial documentary, 'Ram ke Naam', and threatened to take ""legal action"" against the movie. [size=no report]",0,1571164550,IND
6062154,356,IND60892,60892,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,West Bengal,Darjeeling,Siliguri,Siliguri,26.7272,88.3984,1,Asian News International,National,"On 26 August, students staged the sixth day of protest in North Bengal University campus in Siliguri town (Darjeeling district, West Bengal) against Chief Minister Mamata Banerjee's decision to regularize the services of guest teachers and part-time teachers along with other contractual teaching employees. [size=no report]",0,1571164550,IND
5930760,356,IND60896,60896,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Daily Excelsior,Subnational,"On 26 Aug, ABVP activists staged a protest at Jammu University in Jammu city (J&K), over an incident in which NSUI activists smeared ink on a statue of Veer Savarkar. [size=no report]",0,1567533973,IND
5930770,356,IND60906,60906,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,Southern Asia,India,Jharkhand,Hazaribagh,Hazaribagh,Hazaribagh,23.9969,85.3711,1,Hindustan Times,National,"On 26 August, a group of ABVP activists staged a protest and waved black flags at the vice-chancellor of Vinoba Bhave University in Hazaribagh (Hazaribagh, Jharkhand) and defaced his official vehicle at Ranchi University campus by writing 'go back.' They said he stopped a university convocation midway in Hazaribag on August 5 in disagreement with the abrogation of Article 370. [size=no report]",0,1567533973,IND
5930771,356,IND60907,60907,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Maharashtra,Mumbai City,Mumbai City,Mumbai,19.0728,72.8826,1,Free Press Journal (India),National,"On 26 August, members of Left-backed student wing of a university in Mumbai (Mumbai City, Maharashtra) protested outside the Fort campus gates that the planned Zionism-Hindutva summit will only be another step towards the saffronization of the institute. [size=no report]",0,1567533973,IND
5930775,356,IND60911,60911,2019-08-26,2019,1,Riots,Violent demonstration,Rioters (India),Students (India),5,,,0,50,Southern Asia,India,Odisha,Cuttack,Cuttack,Cuttack,20.4636,85.8826,1,Odisha Sun Times,Subnational,"On 26 August, students demonstrated at their college campus in Cuttack (Cuttack, Odisha) against the unavailability of food in the college canteen. They locked the main gate of the campus and burned tires outside the college. [size=no report]",0,1567533973,IND
5930776,356,IND60912,60912,2019-08-26,2019,1,Riots,Violent demonstration,Rioters (India),Students (India); Women (India); ABVP: Akhil Bharatiya Vidyarthi Parishad,5,Rioters (India),Students (India); Women (India),5,55,Southern Asia,India,Odisha,Khordha,Bhubaneswar,Bhubaneswar,20.2724,85.8338,1,Odisha Sun Times,Subnational,"On 26 August, ABVP students of a women's university in Bhubaneswar (Khordha, Odisha) locked up the main gate demonstrating against cancellation of students union poll this year. Two groups of students clashed after rioters smeared ink on posters of Higher Education Minister, holding him responsible for such decision. [size=no report]",0,1567533973,IND
5932147,356,IND61095,61095,2019-08-26,2019,1,Protests,Protest with intervention,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India); RSS: Rashtriya Swayamsevak Sangh,6,Police Forces of India (2014-),,1,16,Southern Asia,India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,Times of India,National,"On 26 August, ABVP and RSS members held a demonstration march from DAV college in Dehradun city (Uttarakhand) to oppose the semester system in the universities. Police personnel stopped demonstrators before they reached the secretariat gate. [size=no report]",0,1567533974,IND
5932153,356,IND61101,61101,2019-08-26,2019,1,Riots,Mob violence,Rioters (India),SFI: Students Federation of India; Students (India),5,ABVP: Akhil Bharatiya Vidyarthi Parishad,Students (India),3,35,Southern Asia,India,Himachal Pradesh,Mandi,Mandi,Mandi,31.7119,76.9327,1,Chandigarh Tribune,Subnational,"On 26 August, SFI and ABVP members clashed on the Government Vallabh College campus in Mandi town (Himachal Pradesh) while the SFI members were planning a demonstration. The ABVP members were armed with sharp weapons; 4 people were injured. [size=at least 4]",0,1567533974,IND
5932156,356,IND61104,61104,2019-08-26,2019,1,Riots,Mob violence,Rioters (India),Students (India),5,Police Forces of India (2014-),,1,15,Southern Asia,India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,Times of India,National,"On 26 August, students affiliated with the Satyam group clashed with police personnel during a show of strength at DAV college in Dehradun city (Uttarakhand). Members manhandled staff and police personnel used mild lathi-charge to disperse the rioters. No injuries were reported. [size=no report]",0,1567533974,IND
5932160,356,IND61108,61108,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),NSUI: National Students Union of India; Students (India),6,,,0,60,Southern Asia,India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,2,Times of India,National,"On 26 August, NSUI members demonstrated at many colleges in (assumed) Dehradun district (Uttarakhand) to oppose the lack of teachers. [size=no report]",0,1567533974,IND
5932163,356,IND61111,61111,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Punjab,Jalandhar,Jalandhar,Jalandhar,31.3255,75.5791,1,Chandigarh Tribune,Subnational,"On 26 August, hundreds of students of DAV university demonstrated outside campus in Jalandhar city (Punjab) to press for a series of demands including reduced fees. [size=hundreds]",0,1567533974,IND
5932164,356,IND61112,61112,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Haryana,Karnal,Karnal,Karnal,29.6919,76.9844,1,Chandigarh Tribune,Subnational,"On 26 August, students of Taprana village held a demonstration march in Karnal city (Haryana) to oppose attending classes at the Government Senior Secondary School. [size=no report]",0,1567533974,IND
5932167,356,IND61115,61115,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),Women (India),6,,,0,60,Southern Asia,India,Uttar Pradesh,Varanasi,Varanasi,Varanasi,25.3166,83.0104,1,Times of India,National,"On 26 August, scores of residents of the new girl's hostel at the Institute of Technology-Banaras Hindu University in Varanasi city (Uttar Pradesh) held a demonstration on Campus road to oppose the poor quality of food and poor wi-fi signal. [size=scores]",0,1567533974,IND
5932173,356,IND61121,61121,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Punjab,Sahibzada Ajit Singh Nagar,Sahibzada Ajit Singh Nagar,Mohali,30.6799,76.7221,1,Hindustan Times,National,"On 26 August, as many as 70 aspirants demonstrated outside the Punjab School Education Board office, Phase 8, in Mohali city (Sahibzada Ajit Singh Nagar, Punjab) to oppose the new teacher recruitment policy. [size=as many as 70]",0,1567533974,IND
5932383,524,NEP6488,6488,2019-08-26,2019,1,Riots,Mob violence,Rioters (Nepal),,5,Rioters (Nepal),,5,55,Southern Asia,Nepal,Central,Janakpur,Sarlahi,Haripurwa,26.8942,85.6881,1,Janakpur Today,Subnational,"On August 26, two groups of parents clashed with each other over a dispute at a parent's meeting organized by the Keshwar Garib Janata Secondary School in Haripurwa Municipality (Sarlahi district, Janakpur). Two persons were injured in the incident. [size=at least 2]",0,1567533975,NPL
5932476,586,PAK52540,52540,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Balochistan,Quetta,Quetta City,Quetta,30.1999,67.0097,1,Balochistan Express,Subnational,"On August 26, nursing school students held a protest at Civil Hospital in Quetta city (Quetta, Balochistan) against delay in payment of their scholarships. [size=no report]",0,1567533975,PAK
5932477,586,PAK52541,52541,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Gilgit-Baltistan,Gilgit,Gilgit,Gilgit,35.9186,74.3124,1,Dawn (Pakistan),National,"On August 26, large number of students of Karakoram International University (KIU) protested outside the administration block of the university's main campus in Gilgit city (Gilgit, GB) against the administration over the hike in fees. [size=large]",0,1567533975,PAK
5932478,586,PAK52542,52542,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Sujawal,Mirpur Bathoro,Mirpur Bathoro,24.7286,68.2602,1,Daily Regional Times (Pakistan),Subnational,"On August 26, primary school teachers of Mirpur Bathoro protested in the town (Sujawal, Sindh) demanding regularization of NTS and SU tests passed teachers. [size=no report]",0,1567533975,PAK
5932479,586,PAK52543,52543,2019-08-26,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Sujawal,Sujawal,Sujawal,24.6029,68.0789,1,Daily Regional Times (Pakistan),Subnational,"On August 26, primary school teachers of Sujawal protested in the city (Sujawal, Sindh) demanding regularization of NTS and SU tests passed teachers. [size=no report]",0,1567533975,PAK
5733030,792,TUR9063,9063,2019-08-25,2019,1,Protests,Peaceful protest,Protesters (Turkey),Students (Turkey),6,,,0,60,Middle East,Turkey,Bursa,Nilufer,,Nilufer,40.2843,28.9504,2,Beyaz Gazete,National,"On August 25th, Bursa high school students blocked the road to traffic in Nilufer district of Bursa to protest the killing of Emine Bulut by her ex-husband in Kirikkale on August 18th. Bulut was stabbed to death in Kirikkale town in front of her daughter when her ex-husband stabbed her in the throat. [size=no report]",0,1567458865,TUR
5928736,50,BGD16503,16503,2019-08-25,2019,1,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),5,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),5,55,Southern Asia,Bangladesh,Barisal,Barisal,Barisal,Barisal,22.7050,90.3701,1,New Nation (Bangladesh),National,"On Aug 25, at least 8 people were injured in a clash between two groups of rioting BCL factions at Gournadi Government College, Barisal city (Sadar upazila, Barisal) over a trivial matter. [size=at least 8]",0,1567533969,BGD
5928737,50,BGD16504,16504,2019-08-25,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Teachers (Bangladesh); Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Dhaka,Dhaka,Savar,Savar,23.8486,90.2500,1,Daily Star (Bangladesh),National,"On Aug 25, around 200 students and teachers of Jahangirnagar university staged a protest demonstration on campus (Savar, Dhaka) against the unplanned development and alleged corruption. [size=around 200]",0,1567533969,BGD
